,ID,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,ra,dec,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,objID
75,137157535,20190415,,,837-002956,02001140+7721087,,J020011.41+772108.9,561841615637909120,60817938,,STAR,tmgaia2,30.0475226008694,77.3524357599398,tmgaia2,0.337488,2.23223,-1.17314,2.23222,hsoy,,,,126.772696579927,14.9962824054486,68.8031218639003,58.3872016885813,16.876,0.143,16.048,0.183,,,,,,,,,,,14.342,0.031,14.005,0.039,13.817,0.052,AAA-222-111-000-0-0,,13.791,0.024,13.763,0.028,13.088,,9.622,,15.8143,0.000586,15.2065,0.0061,gbprp,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3254,0.004251,15.128,0.00198,0.0,,ucac4,apassdr9,,44.3247068813829,34.5995240696129,30.0475292373219,77.3524307089204,0.0950437699015279,0.0888453466412367,1.0,0,27949764
76,137157562,20190415,,,,02002649+7723205,,J020026.56+772320.3,561865220778158720,,,STAR,tmgaia2,30.1106924219286,77.3890647493592,tmgaia2,0.0477468,3.09603,10.0412,3.09599,hsoy,,,,126.776109113703,15.0352898071723,68.8689066116983,58.4057490167433,,,19.989,0.0967,,,,,,,,,,,15.991,0.088,15.381,0.134,15.188,0.155,ABB-222-111-000-0-0,,14.74,0.029,14.833,0.042,12.886,,9.242,,19.0497,0.003128,17.6373,0.0224954,cdwrf,cdwrf,3557.0,169.0,4.82263,0.0560266,,,0.404389,0.0628707,0.396427,0.0723136,5.99467,1.77106,DWARF,0.0235846173,0.0120337121,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdwrf,19.9621,0.104206,17.6749,0.021588,0.0,,gaia2,,cooldwarfs_v8,61.4998506184854,47.9882961331418,30.1106933635169,77.389107982304,0.220040516135013,0.208081758189109,1.0,0,27949775
77,137158275,20190415,,,,02005157+7723395,,J020051.56+772339.5,,,,STAR,2mass,30.214881,77.394325,2mass,0.0,,0.0,,,,,,126.797258,15.04658,68.908254,58.394783,,,,,,,,,,,,,,,15.963,0.086,15.218,0.113,14.879,0.12,ABB-222-111-000-0-0,,14.335,0.027,14.269,0.034,12.72,,9.553,,,,17.713,1.0,jhk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.027,99.978,30.214881,77.394325,80.027,99.978,,0,27950234
78,629767146,20190415,,,,,,,561864907243906432,,,STAR,gaia2,30.2629537576895,77.3628587077014,gaia2,-4.68464,1.22757,-12.5042,1.32856,gaia2,1.96274,0.597389,gaia2,126.816688395255,15.0192230082748,68.8840341981993,58.3641408891828,,,21.377,0.2045,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2032,0.006682,19.1082,0.0504,gbprp,gaia2,,,,,,,,,,,,,,,,576.092,387.291,0.306118,0.0876947,,,,,,0.118752,0.0566374,panstarrs,,,,,,,,,,,197.494,577.088,bj2018,,,,21.3786,0.218686,18.8146,0.041532,0.0,,gaia2,,,24.3797981414217,20.6005147037199,30.2628615629589,77.362804870189,0.469402057552892,0.568099001741993,1.0,0,28776215
79,629767154,20190415,,,,,,,561865113402104576,,,STAR,gaia2,30.0734138423139,77.3682865437234,gaia2,-1.37998,0.739271,3.16498,0.543643,gaia2,0.461782,0.288734,gaia2,126.773868594495,15.0130771497933,68.8311380161826,58.3954317786627,,,19.6208,0.0635,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2063,0.003404,18.4404,0.0187,rered,gaia2,5211.0,242.0,,,,,,,,,,,DWARF,,,1820.67,874.14,0.362556,0.01709015,,,,,,0.014096,0.0200843,panstarrs,,,,,,,,,,,605.43,1142.85,bj2018,,,dered,19.8753,0.081167,18.3811,0.019184,1.0,,gaia2,,,14.681329022932,8.42929834073497,30.0733866725283,77.3683001707221,0.238420709604065,0.218478469179536,1.0,0,28776223
80,137158300,20190415,,,,02010089+7721112,,,561864872883928704,60818095,,STAR,tmgaia2,30.2536560875907,77.3530525804464,tmgaia2,3.79697,0.313721,-1.79595,0.324362,gaia2,0.372613,0.182289,gaia2,126.81746053715,15.0092357822352,68.86885862863,58.3580638507022,19.747,0.134,18.7875,0.0483,,,,,,,,,,,16.261,0.117,15.89,0.201,15.909,,BCU-220-110-000-0-0,,,,,,,,,,18.3498,0.00184,17.5644,0.0078,rered,gaia2,5066.0,138.0,4.51963,,,,0.839325,,0.85,,1.43757,,DWARF,0.418038219,,2165.18,806.075,0.350136,0.007714645,,,,,,0.0104971,0.00493219,panstarrs,,,,,,,,,,,593.05,1019.1,bj2018,,,dered,19.0662,0.026678,17.5285,0.008076,1.0,,gaia2,bpbj,,6.23036328495505,5.02997892745109,30.2537307557854,77.3530448478943,0.142522183082962,0.154323178041979,1.0,0,27950259
81,629767907,20190415,,,,,,,561877001872435072,,,STAR,gaia2,30.0549912366005,77.4158368355077,gaia2,-0.634102,0.659161,2.99976,0.511764,gaia2,0.152786,0.2799,gaia2,126.75644183873,15.0577307759681,68.8850230474103,58.4339109876473,,,19.5911,0.0569,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1456,0.002967,18.3513,0.0171,rered,gaia2,5159.0,194.0,4.74071,,,,0.658324,,0.87,,3.0493,,DWARF,0.276589751,,2436.35,1068.77,0.390622,0.0191511,,,,,,0.0200021,0.0183001,panstarrs,,,,,,,,,,,804.42,1333.11,bj2018,,,dered,19.8299,0.058935,18.2778,0.017471,1.0,,gaia2,,,13.0949751857332,7.93508934490349,30.054978705652,77.4158497511414,0.226102100404597,0.208790101865235,1.0,0,28776626
82,629766386,20190415,,,,,,,561853499810531712,,,STAR,gaia2,29.8135170060753,77.3680274137922,gaia2,-1.25006,0.757106,1.48291,0.642074,gaia2,0.103921,0.312759,gaia2,126.717295856779,14.9974431707441,68.7491080666187,58.4326383799907,,,19.7295,0.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2402,0.002896,18.412,0.0106,rered,gaia2,4883.0,221.0,4.66008,,,,0.692691,,0.8,,2.40697,,DWARF,0.245765328,,2427.22,1083.83,0.358072,0.01269935,,,,,,0.0122109,0.0131878,panstarrs,,,,,,,,,,,821.07,1346.6,bj2018,,,dered,19.9443,0.085221,18.3137,0.019151,1.0,,gaia2,,,15.0357420806277,9.9551902242471,29.8134923947209,77.3680337985448,0.256744469737174,0.246135107889811,1.0,0,27860835
83,137157528,20190415,,,,02001905+7719546,,J020018.89+771954.8,561841542621557888,,,STAR,tmgaia2,30.0790331510143,77.3319208867614,tmgaia2,0.644408,0.364146,2.11132,0.361056,gaia2,0.305956,0.193634,gaia2,126.785361285539,14.9784255073054,68.7873647774406,58.3671947146611,19.821,0.159,18.9448,0.0515,,,,,,,,,,,16.492,0.144,15.865,,15.635,,BUU-200-100-000-0-0,,15.963,0.04,16.095,0.098,13.142,,9.085,,18.5087,0.002224,17.7246,0.0079,rered,gaia2,5074.0,159.0,4.51995,,,,0.839016,,0.85,,1.43915,,DWARF,0.4203756,,2338.0,901.18,0.35021,0.00762176,,,,,,0.0102816,0.00496192,panstarrs,,,,,,,,,,,669.47,1132.89,bj2018,,,dered,19.2384,0.040253,17.7037,0.016485,1.0,,gaia2,bpbj,,7.23046150988772,5.59894881930781,30.0790458026359,77.3319299771673,0.153691724527267,0.169979674680007,1.0,0,27949760
84,137157550,20190415,,,,02000552+7722182,,,561865079042368000,,,STAR,tmgaia2,30.0229796034855,77.3717377599672,tmgaia2,-2.52795,0.236827,4.83197,0.214306,gaia2,0.900408,0.152534,gaia2,126.76190968258,15.0133950755036,68.8196020196107,58.4052797349535,19.752,0.091,18.5793,0.0507,,,,,,,,,,,15.601,0.07,15.145,0.112,14.62,0.102,ABA-222-111-ccc-0-0,,,,,,,,,,17.9384,0.001456,17.0038,0.0137,rered,gaia2,4458.0,130.0,4.55376,,,,0.732327,,0.7,,1.78231,,DWARF,0.190838248,,1092.95,202.093,0.359214,0.0225589,,,,,,0.0222341,0.0228837,panstarrs,,,,,,,,,,,167.206,236.98,bj2018,,,dered,18.8406,0.032082,16.9632,0.006364,1.0,,gaia2,bpbj,,4.70399557788172,3.32344834772733,30.0229298184703,77.3717585642873,0.112128058388335,0.106453567166809,1.0,0,27949771
85,137158265,20190415,,,,02004090+7724043,,,561865564375539072,,,STAR,tmgaia2,30.170510944965,77.4012129528343,tmgaia2,0.473187,0.174113,2.34645,0.163985,gaia2,0.326014,0.110847,gaia2,126.785666174709,15.050547589985,68.9029254265171,58.4063401797917,19.09,0.111,18.023,0.0465,,,,,,,,,,,15.95,0.09,15.666,0.166,15.531,0.204,ACC-222-111-000-0-0,,,,,,,,,,17.6559,0.001153,16.9343,0.0122,rered,gaia2,5462.0,130.0,4.29858,,,,1.14447,,0.95,,0.63374,,DWARF,1.05029118,,2526.17,696.845,0.363552,0.01672645,,,,,,0.0138729,0.01958,panstarrs,,,,,,,,,,,545.13,848.56,bj2018,,,dered,18.2871,0.014326,16.8862,0.006308,1.0,,gaia2,bpbj,,3.45901670931106,2.54315560976869,30.1705202852769,77.4012230556054,0.0812847342428263,0.0840144716207546,1.0,0,27950224
86,137158286,20190415,,,837-002962,02003613+7722403,,J020036.12+772240.5,561865152058684288,60818023,,STAR,tmgaia2,30.1505601681487,77.3779218362735,tmgaia2,-2.12778,0.0513324,3.82499,0.0530232,gaia2,0.563713,0.032592,gaia2,126.787938308104,15.0269545197907,68.8674804092358,58.3916268079816,13.45,0.077,12.457,0.046,,,,,,,,,,,10.144,0.021,9.61,0.017,9.431,0.016,AAA-222-111-000-0-0,,9.334,0.023,9.377,0.02,9.314,0.029,9.202,,12.0213,0.00019,11.2796,0.0123,rered,gaia2,5343.0,122.0,,,,,10.7573,,,,,,GIANT,,,1686.08,94.815,0.362502,0.01725035,,,,,,0.0144818,0.0200189,panstarrs,,,,,,,,,,,89.61,100.02,bj2018,,,dered,12.683,0.001264,11.24,0.000524,1.0,,ucac4,apassdr9,,1.01960135135737,0.822244619625135,30.1505182438162,77.3779383049837,0.022763160101661,0.0251597374851815,0.0,0,27950245
87,137158294,20190415,,,,02002094+7722057,,J020021.31+772206.2,561865113402105088,,,STAR,tmgaia2,30.0872870255273,77.3683066415553,tmgaia2,-2.83083,3.23712,-3.98405,3.2369,hsoy,,,,126.776884834475,15.0139241097988,68.8355285090118,58.3934543273733,,,19.4493,0.0619,,,,,,,,,,,16.583,0.155,15.542,,15.915,,BUU-200-100-000-0-0,,15.408,0.031,15.749,0.075,13.056,,9.343,,18.8589,0.003583,18.009,0.0205,gbprp,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6997,0.064789,17.9009,0.011695,0.0,,gaia2,,,64.2948183608962,50.1728319307116,30.0872312905423,77.3682894880123,0.304191530425626,0.297484696974269,1.0,0,27950253
88,137158307,20190415,,,,02004631+7720360,,J020046.32+772036.1,561864769804704640,,,STAR,tmgaia2,30.1929400327055,77.3433832878804,tmgaia2,1.69186,2.89301,2.08081,2.89298,hsoy,,,,126.806976330577,14.9962824691241,68.8376315964429,58.3594717964454,19.06,0.085,18.5518,0.05,,,,,,,,,,,15.497,0.059,14.861,0.073,14.6,0.09,AAA-222-111-000-0-0,,14.499,0.026,14.548,0.038,13.301,,9.513,,17.9124,0.004312,17.0351,0.0092,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7717,0.027242,16.8966,0.011662,0.0,,gaia2,bpbj,,57.4474865238885,44.84216368941,30.1929732784765,77.3433922469256,0.320021330399373,0.295505891210423,0.0,0,27950266
89,629766385,20190415,,,,,,,561853499810526080,,,STAR,gaia2,29.7805461730991,77.3603908617133,gaia2,-2.09242,0.517527,2.60662,0.410455,gaia2,0.433972,0.264909,gaia2,126.712225238561,14.9881509117026,68.7291317106698,58.4316528095577,,,19.39,0.0526,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9735,0.002991,18.2061,0.0149,rered,gaia2,5179.0,171.0,4.94031,,,,0.526161,,0.88,,6.04125,,DWARF,0.179438531,,1897.43,873.37,0.355684,0.01273355,,,,,,0.0104798,0.0149873,panstarrs,,,,,,,,,,,611.93,1134.81,bj2018,,,dered,19.6376,0.04537,18.1396,0.017992,1.0,,gaia2,,,10.277721770362,6.3650716097239,29.7805050017293,77.3604020846638,0.203001879562204,0.196021897136237,1.0,0,27860834
90,137157530,20190415,,,,02000950+7720098,,J020009.61+772009.9,561841508261822336,,,STAR,tmgaia2,30.040017496698,77.3360840795274,tmgaia2,-0.949353,0.196047,0.327682,0.178445,gaia2,0.309841,0.122154,gaia2,126.775666388447,14.9801005836842,68.7802712133857,58.3759514186088,18.197,0.137,18.0059,0.0465,,,,,,,,,,,16.182,0.119,15.602,0.164,15.218,0.155,BCB-222-111-000-0-0,,15.565,0.033,15.657,0.07,13.152,,9.352,,17.6916,0.001375,17.0249,0.0103,rered,gaia2,5778.0,134.0,4.45461,,,,1.00057,,1.04,,1.03823,,DWARF,1.00530434,,2561.23,763.71,0.358493,0.01273425,,,,,,0.0126132,0.0128553,panstarrs,,,,,,,,,,,590.74,936.68,bj2018,,,dered,18.2626,0.015004,16.9735,0.00855,1.0,,gaia2,bpbj,,3.89302193827569,2.76734043912352,30.0399988520833,77.3360854903811,0.0925464294251926,0.089353933892792,1.0,0,27949761
91,137157556,20190415,,,,02001293+7722531,,J020012.87+772253.2,,,,STAR,2mass,30.05389,77.381439,2mass,0.0,,0.0,,,,,,126.7659,15.024566,68.841504,58.408144,20.253,0.198,,,,,,,,,,,,,16.096,0.106,15.158,0.113,15.125,0.146,ABB-222-111-000-0-0,,14.419,0.026,14.416,0.036,12.46,,8.993,,,,17.366,0.133,bpjk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bpbj,,160.0,160.0,30.05389,77.381439,160.0,160.0,,0,27949772
92,137157560,20190415,,,,02002641+7723122,,J020026.42+772312.2,561865216481332992,,,STAR,tmgaia2,30.1099946337468,77.3867279345984,tmgaia2,14.5842,0.3665,5.08535,0.325944,gaia2,1.34976,0.19635,gaia2,126.776618608873,15.0330003097792,68.8657578226347,58.4040869585953,20.429,0.18,19.3186,0.0691,,,,,,,,,,,15.733,0.073,15.068,0.094,14.585,0.087,AAA-222-111-000-0-0,,14.704,0.029,14.761,0.041,12.529,,9.239,,18.3924,0.001861,17.2504,0.0111405,cdwrf,cdwrf,3568.0,161.0,4.67754,0.0547822,,,0.569067,0.0651487,0.562086,0.058155,3.05009,0.753387,DWARF,0.04728473,0.0196229778,741.076,118.519,0.341427,0.02339615,,,,,,0.022846,0.0239463,panstarrs,,,,,,,,,,,100.436,136.601,bj2018,,,cdwrf,19.5577,0.064677,17.287,0.007679,1.0,,gaia2,bpbj,cooldwarfs_v8,7.27981480981424,5.05453014754712,30.1102821882904,77.3867498300093,0.146481651644321,0.155683226580981,1.0,0,27949774
93,137158269,20190415,,,,02003722+7723531,,J020037.26+772353.0,561865250841078272,,,STAR,tmgaia2,30.1548775095925,77.3981391315582,tmgaia2,1.4034,0.324857,-0.762337,0.296831,gaia2,0.613467,0.182389,gaia2,126.783142391241,15.0466566773394,68.8941630812542,58.4062602622586,20.396,0.187,19.1196,0.0528,,,,,,,,,,,15.938,0.086,15.392,0.128,14.92,0.114,ABB-222-111-000-0-0,,14.533,0.027,14.533,0.037,12.923,,9.026,,18.4272,0.001724,17.4609,0.0112,rered,gaia2,4356.0,134.0,4.36932,,,,0.892539,,0.68,,0.956372,,DWARF,0.25840494,,1551.94,510.09,0.361977,0.0175179,,,,,,0.0145346,0.0205012,panstarrs,,,,,,,,,,,372.56,647.62,bj2018,,,dered,19.3271,0.036529,17.373,0.011118,1.0,,gaia2,bpbj,,6.4532637904149,4.60308055663181,30.1549052048759,77.3981358492753,0.134535151275427,0.142299808719271,1.0,0,27950228
94,137158284,20190415,,,,02003557+7723017,,J020035.56+772301.7,561865152058683136,60818021,,STAR,tmgaia2,30.1481878746997,77.3838498380037,tmgaia2,-10.9359,0.122649,3.063,0.116798,gaia2,1.17655,0.0797801,gaia2,126.785741133501,15.03251391493,68.8741582655292,58.3964394939525,17.76,0.0,16.308,0.06,,,,,,,,,,,14.764,0.035,13.99,0.045,13.894,0.05,AAA-222-111-000-0-0,,13.691,0.035,13.742,0.037,12.823,,9.322,,16.8488,0.000838,15.9637,0.0165,rered,gaia2,4600.0,123.0,4.46604,,,,0.827327,,0.73,,1.28911,,DWARF,0.2761089,,832.822,56.8875,0.345125,0.02737565,,,,,,0.0228492,0.0319021,panstarrs,,,,,,,,,,,53.093,60.682,bj2018,,,dered,17.6939,0.007702,15.9305,0.003744,1.0,,apassdr9,apassdr9,,2.436234187297,1.81122100864088,30.147972301547,77.3838630260069,0.0539087127250542,0.0555484111480839,1.0,0,27950243
95,137157525,20190415,,,,02001000+7719320,,J020010.09+771931.7,561841512557148032,,,STAR,tmgaia2,30.041639164876,77.325555874995,tmgaia2,0.0,,0.0,,,,,,126.778980800856,14.9700640017004,68.7676112561993,58.3677778026387,,,20.5191,0.1278,,,,,,,,,,,16.167,0.113,15.387,0.122,15.427,0.183,BBC-222-111-000-0-0,,14.978,0.03,14.849,0.042,13.15,,9.627,,19.4262,0.006986,18.3574,0.0358,gbprp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4743,0.136894,18.0024,0.017156,0.0,,gaia2,,,0.688023355359324,0.613528304433526,30.041639164876,77.325555874995,0.688023355359324,0.613528304433526,1.0,0,27949758
96,137157537,20190415,,,,02000611+7721132,,J020006.17+772113.3,561841615637908736,,,STAR,tmgaia2,30.0257589358556,77.3537328567814,tmgaia2,-5.66701,3.24757,0.395212,3.24755,hsoy,,,,126.767584332272,14.9962339835484,68.7978940264754,58.3913101122007,,,20.1478,0.0708,,,,,,,,,,,16.375,0.134,15.889,0.203,15.966,,BCU-220-110-000-0-0,,15.495,0.032,15.559,0.064,13.137,,9.511,,19.334,0.005386,18.3719,0.0182,gbprp,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2174,0.069638,18.093,0.019427,0.0,,gaia2,,,64.4957745442019,50.3376179962945,30.025647487042,77.3537345584118,0.273910283607984,0.244335200594849,1.0,0,27949765
97,137158311,20190415,,,,02005643+7720174,,J020056.33+772017.9,561864769804701568,,,STAR,tmgaia2,30.2351934060697,77.3382053599746,tmgaia2,-1.95081,0.138754,-0.162491,0.13306,gaia2,0.19565,0.079512,gaia2,126.817666724108,14.9938488033134,68.844499527843,58.3494931965324,18.255,0.08,17.4162,0.0463,,,,,,,,,,,15.321,0.049,14.889,0.091,14.79,0.105,AAA-222-111-000-0-0,,14.646,0.027,14.733,0.042,12.778,,9.439,,17.0651,0.000851,16.3598,0.0076,rered,gaia2,5507.0,128.0,3.81099,,,,2.02732,,0.97,,0.116414,,DWARF,3.405652,,3530.88,884.305,0.350436,0.00724074,,,,,,0.00944811,0.00503337,panstarrs,,,,,,,,,,,716.77,1051.84,bj2018,,,dered,17.6675,0.012436,16.2995,0.004078,1.0,,gaia2,bpbj,,2.75532447143564,2.06344445266422,30.2351550872412,77.3382046603633,0.0639649033436759,0.0646954738041655,1.0,0,27950270
98,629767161,20190415,,,,,,,561865255137894784,,,STAR,gaia2,30.1539587337193,77.3966684876718,gaia2,-1.40188,0.761342,0.570695,0.610573,gaia2,0.271025,0.32076,gaia2,126.783359979161,15.0451873830243,68.8920315453945,58.4052825432758,,,19.7975,0.0676,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3568,0.003391,18.5681,0.0137,rered,gaia2,5095.0,249.0,4.93819,,,,0.518381,,0.85,,6.10199,,DWARF,0.163143471,,2121.91,1002.66,0.363452,0.01682315,,,,,,0.0142672,0.0193791,panstarrs,,,,,,,,,,,732.31,1273.02,bj2018,,,dered,19.9761,0.086677,18.4329,0.029578,1.0,,gaia2,,,15.1230003413014,9.46707093144151,30.1539310716082,77.3966709448323,0.265242933842386,0.245721335871834,1.0,0,28776230
99,137118063,20190415,,,,01591750+7719483,,J015917.41+771948.8,561852881335213440,,,STAR,tmgaia2,29.8228772576431,77.3301973226417,tmgaia2,-1.91555,0.733403,2.24155,0.520956,gaia2,0.977279,0.306166,gaia2,126.729863427491,14.9615554792347,68.7044532086984,58.4028326981731,20.169,0.163,19.7777,0.0614,,,,,,,,,,,16.551,0.149,16.014,,16.428,,BUU-200-100-000-0-0,,16.301,0.044,17.232,0.257,13.074,,9.581,,19.2336,0.00322,18.3652,0.0105,rered,gaia2,4676.0,171.0,,,,,,,,,,,DWARF,,,1058.21,466.978,0.348877,0.01406725,,,,,,0.0114788,0.0166557,panstarrs,,,,,,,,,,,303.386,630.57,bj2018,,,dered,20.0193,0.063668,18.2955,0.021774,1.0,,gaia2,bpbj,,14.5614359174481,8.0779261764658,29.8228396548033,77.3302069737625,0.266804131960926,0.224066015511881,1.0,0,27124873
100,137157536,20190415,,,837-002947,01593491+7721124,,J015934.87+772112.6,561853328011830656,60553064,,STAR,tmgaia2,29.895592024538,77.3534888484351,tmgaia2,0.686198,0.130893,1.11118,0.117546,gaia2,0.292409,0.0763603,gaia2,126.739254103318,14.9882781036235,68.7566187844643,58.4098694403951,18.153,-0.16,17.401,0.06,,,,,,,,,,,15.4,0.063,15.169,0.101,14.929,0.119,AAB-222-111-000-0-0,,14.758,0.028,14.749,0.041,12.939,,9.089,,16.9872,0.000878,16.3307,0.0103,rered,gaia2,5845.0,126.0,4.10467,,,,1.50416,,1.05,,0.308539,,DWARF,2.37913227,,2854.89,621.675,0.358566,0.0125954,,,,,,0.0123899,0.0128009,panstarrs,,,,,,,,,,,508.24,735.11,bj2018,,,dered,17.5439,0.009278,16.2752,0.003067,1.0,,apassdr9,apassdr9,,2.5994818685359,1.82287204440457,29.8956055192206,77.3534936326827,0.0595159828986119,0.0575614185256487,1.0,0,27133851
101,137157552,20190415,,,,01590857+7722349,,J015908.58+772234.8,561853602889752448,,,STAR,tmgaia2,29.7857294633769,77.376370073556,tmgaia2,0.663473,2.23639,-5.31119,2.23899,hsoy,,,,126.708918857885,15.0038486756687,68.7508943678874,58.4429159877656,20.868,0.164,,,,,,,,,,,,,14.592,0.035,13.937,0.045,13.614,0.044,AAA-222-111-000-0-0,,13.456,0.024,13.293,0.025,13.221,,9.536,,17.8428,0.00479,16.619,0.0118,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5071,0.044414,16.4416,0.00624,0.0,,,bpbj,,44.4181323691118,34.7083633525944,29.7857425344176,77.3763472059326,0.554811784178242,0.528133256567439,-1.0,-1,27133860
102,137157554,20190415,,,,01595492+7722470,,J015954.93+772247.0,561876830072894720,,,STAR,tmgaia2,29.9788076344669,77.3797474367502,tmgaia2,1.52892,2.43756,2.01739,2.44146,hsoy,,,,126.750037805269,15.0184818561334,68.8157738776222,58.4176625828057,19.224,0.113,18.2698,0.0489,,,,,,,,,,,15.878,0.093,15.583,0.154,15.369,0.189,ABC-222-111-000-0-0,,15.241,0.03,15.556,0.068,13.074,,9.181,,17.8666,0.009861,17.1422,0.014,gbprp,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3628,0.02602,16.8903,0.006337,0.0,,gaia2,bpbj,,48.4204135453266,37.8545243031346,29.9788377635557,77.3797561227367,0.893219205089004,0.948875597593858,-1.0,-1,27133862
103,629766397,20190415,,,,,,,561853637249496576,,,STAR,gaia2,29.8356306851091,77.3837071340183,gaia2,1.69618,0.920719,1.5144,0.687766,gaia2,0.807254,0.375197,gaia2,126.7177508614,15.0138449612906,68.7757995410163,58.4412415634582,,,19.9031,0.0563,,,,,,,,,,,,,,,,,,,,,,,,,,,19.616,0.004173,18.9949,0.0214,gbprp,gaia2,,,,,,,,,,,,,,,,1284.25,731.372,0.352469,0.0217881,,,,,,0.0246918,0.0188844,panstarrs,,,,,,,,,,,451.963,1010.78,bj2018,,,,20.0334,0.070672,18.8057,0.024892,0.0,,gaia2,,,18.2870162187267,10.6639721451662,29.8356641205649,77.3837136543538,0.310605758187385,0.277036845478219,1.0,1,27860846
104,137157533,20190415,,,,02000390+7720382,,J020003.92+772038.1,561841581278173440,,,STAR,tmgaia2,30.0160901342548,77.3439822774089,tmgaia2,1.97735,2.24282,-4.92469,2.24419,hsoy,,,,126.768218840065,14.9862749480288,68.7826254443862,58.3853513106016,19.779,0.167,18.1744,0.0483,,,,,,,,,,,14.672,0.035,13.902,0.041,13.607,0.046,AAA-222-111-000-0-0,,13.555,0.025,13.501,0.027,12.499,,8.956,,17.3234,0.006179,16.3453,0.0097,gbprp,,,,,,,,,,,,,,GIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3017,0.017964,16.1279,0.004133,0.0,,gaia2,bpbj,,44.5379545180366,34.791100653455,30.016128991835,77.3439610738852,0.709127210603471,0.654435654446255,-1.0,-1,27949762
105,137157534,20190415,,,,02003082+7720477,,J020030.90+772047.5,561864804164444416,,,STAR,tmgaia2,30.1288815325213,77.3464849776172,tmgaia2,0.0,,0.0,,,,,,126.792117991323,14.9954174095317,68.8213191620075,58.3710162959706,,,,,,,,,,,,,,,16.59,0.154,15.737,,15.87,,CUU-200-100-000-0-0,,15.507,0.033,15.619,0.07,12.785,,9.564,,20.0033,0.00634,18.8541,0.046,gbprp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3479,0.220582,18.5835,0.047494,0.0,,,,,0.503245994275832,0.467248760315433,30.1288815325213,77.3464849776172,0.503245994275832,0.467248760315433,1.0,0,27949763
106,137157559,20190415,,,837-002954,02000424+7723090,,J020004.29+772309.0,561876868729466752,60817918,,STAR,tmgaia2,30.0178500803681,77.3858550888653,tmgaia2,12.4971,2.23869,6.42276,2.23858,hsoy,,,,126.756818852477,15.0266758617185,68.8357098872002,58.4166534307387,17.04,0.085,16.024,0.092,,,,,,,,,,,13.667,0.023,13.201,0.029,13.035,0.031,AAA-222-111-000-0-0,,12.973,0.024,12.976,0.024,12.453,,9.362,,15.7256,0.007109,14.9896,0.0093,gbprp,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.2599,0.00423,14.7586,0.002595,0.0,,ucac4,apassdr9,,44.4669954157231,34.7026880713921,30.0180964670917,77.3858827425284,0.572631365655998,0.57100730314195,-1.0,-1,27949773
